K11,K12,K13,K14,K15,K16,K21,K22,K23,K24,K25,K26,K31,K32,K33,K34,K35,K36,K41,K42,K43,K44,K45,K46,K51,K52,K53,K54,K55,K56,K61,K62,K63,K64,K65,K66,vol
6557.721945,4136.92732,2093.960461,567.3799407,0,0,3936.546863,13615.77451,2130.412944,459.6105976,0,0,2294.340917,2931.934768,6245.428901,1809.909165,0,0,676.7813092,734.9411352,1972.184102,2695.465848,0,0,0,0,0,0,1484.764503,1570.69748,0,0,0,0,1164.11234,4602.370649,0.000125862
6562.963286,4157.045917,2094.807229,515.1837103,0,0,3936.991235,13545.07403,2202.890905,455.1162782,0,0,2314.861911,3083.109632,6176.33801,1605.618563,0,0,616.1364832,725.0695784,1739.476355,2765.785,0,0,0,0,0,0,1498.511433,1430.524345,0,0,0,0,1058.500378,4621.787107,0.000125863
6567.426814,4173.215575,2096.491681,466.0933035,0,0,3937.679097,13490.15697,2260.559418,444.6759777,0,0,2332.028159,3202.705331,6125.407306,1419.697236,0,0,559.4613009,709.9391225,1527.906081,2822.219602,0,0,0,0,0,0,1511.71151,1297.271288,0,0,0,0,958.8653916,4636.768012,0.000125863
6571.213454,4186.096295,2098.75752,419.7563437,0,0,3938.560636,13448.61755,2305.624995,428.7031999,0,0,2346.293179,3295.76763,6089.405086,1250.322175,0,0,506.0131213,688.3065476,1335.745938,2867.362496,0,0,0,0,0,0,1524.222505,1170.420863,0,0,0,0,864.5456416,4648.12224,0.000125863
6574.412871,4196.240956,2101.410528,375.8536123,0,0,3939.573994,13417.23042,2341.065551,407.6622186,0,0,2358.07749,3367.733399,6064.576561,1095.75223,0,0,455.2036031,659.2412592,1161.573153,2903.330776,0,0,0,0,0,0,1535.934206,1049.43867,0,0,0,0,774.9383391,4656.545396,0.000125863
6577.103602,4204.131128,2104.283281,334.0944817,0,0,3940.654261,13394.51265,2368.104391,382.0409364,0,0,2367.760148,3422.011859,6049.028732,954.3369904,0,0,406.5619612,622.6288822,1003.618963,2931.854492,0,0,0,0,0,0,1546.761063,933.7834181,0,0,0,0,689.4916838,4662.631791,0.000125863
6579.353784,4210.204829,2107.210306,294.2127008,0,0,3941.745099,13377.83896,2389.141441,352.3323859,0,0,2375.670035,3462.980358,6039.699783,824.5184175,0,0,359.7099003,578.6773588,860.1622423,2954.347033,0,0,0,0,0,0,1556.636713,822.9136862,0,0,0,0,607.6974653,4666.886307,0.000125862
6581.221927,4214.790379,2110.09733,255.9624534,0,0,3942.797287,13366.49105,2404.6981,319.0248011,0,0,2382.090423,3492.67047,6035.691221,704.8250125,0,0,314.3377596,527.6659094,729.6851292,2971.961215,0,0,0,0,0,0,1565.509856,716.2918804,0,0,0,0,529.0842862,4669.734635,0.000125863
6582.757628,4218.22695,2112.803561,219.1153723,0,0,3943.774207,13358.42106,2416.67577,282.5936361,0,0,2387.256304,3514.486743,6034.538474,593.8678532,0,0,270.1879211,470.5403947,610.2112898,2985.634236,0,0,0,0,0,0,1573.340705,613.3880283,0,0,0,0,453.2119726,4671.533156,0.000125863
6584.002461,4220.723279,2115.286566,183.4576638,0,0,3944.646413,13353.42008,2425.165576,243.4996346,0,0,2391.363433,3529.473041,6035.98069,490.3310204,0,0,227.0419305,407.5640411,500.6036809,2996.121914,0,0,0,0,0,0,1580.098702,513.6813177,0,0,0,0,379.6668353,4672.576339,0.000125863
6584.990585,4222.529262,2117.433078,148.7874946,0,0,3945.394785,13349.97767,2431.601472,202.1868566,0,0,2394.567554,3540.139376,6038.130842,392.9631218,0,0,184.708623,340.1754307,398.6590614,3004.028253,0,0,0,0,0,0,1585.760478,416.6601513,0,0,0,0,308.056653,4673.104484,0.000125863
6585.749562,4223.767646,2119.230601,114.9127277,0,0,3946.00472,13348.14434,2435.874543,159.0835357,0,0,2396.993527,3546.926246,6041.04786,300.5673749,0,0,143.0186228,268.4490852,303.625406,3009.826257,0,0,0,0,0,0,1590.308456,321.822052,0,0,0,0,238.0068286,4673.309218,0.000125863
6586.300679,4224.603601,2120.599114,81.64898578,0,0,3946.468222,13346.92131,2438.951582,114.6037205,0,0,2398.734493,3551.493097,6043.444875,211.9922226,0,0,101.8154371,194.1474219,213.1143265,3013.875886,0,0,0,0,0,0,1593.729739,228.6728467,0,0,0,0,169.1567895,4673.338341,0.000125862
6586.659592,4225.099612,2121.538758,48.81759528,0,0,3946.779362,13346.42082,2440.696629,69.14946726,0,0,2399.859008,3553.977627,6045.458403,126.1209139,0,0,60.95455958,117.1421804,126.6760579,3016.436069,0,0,0,0,0,0,1596.015358,136.7247523,0,0,0,0,101.1563332,4673.299254,0.000125863
6586.836519,4225.338207,2122.007868,16.24397201,0,0,3946.935684,13346.14502,2441.597715,23.11422327,0,0,2400.410392,3555.207808,6046.433759,41.86166479,0,0,20.29557887,39.38252177,41.7997937,3017.675013,0,0,0,0,0,0,1597.159537,45.49517396,0,0,0,0,33.66262039,4673.262451,0.000125863
6582.257541,4145.295048,2183.735115,-17.08129835,0,0,3877.49409,12926.74293,2583.233426,-25.78248021,0,0,2451.536073,3654.437258,6151.707034,-42.5427132,0,0,-20.8951619,-40.56510983,-43.01553776,3078.287135,0,0,0,0,0,0,1683.060006,-47.10487925,0,0,0,0,-35.58902053,4558.265004,0.000130772
6582.041064,4144.628472,2183.535785,-51.33654478,0,0,3877.039933,12926.39599,2581.763741,-77.17667259,0,0,2451.124324,3652.117895,6152.3794,-128.1695065,0,0,-62.75999702,-121.95123,-129.0887581,3076.479583,0,0,0,0,0,0,1682.281714,-141.5574843,0,0,0,0,-106.9527603,4557.680661,0.000130772
6581.602549,4143.247916,2183.162282,-85.87074616,0,0,3876.130327,12926.0165,2578.50481,-128.0574171,0,0,2450.27987,3646.975163,6154.144318,-215.4255676,0,0,-104.8533505,-201.4258708,-217.9875312,3072.765001,0,0,0,0,0,0,1680.732433,-236.7398644,0,0,0,0,-178.8754678,4556.469406,0.000130772
6580.930719,4141.106457,2182.61642,-120.8727484,0,0,3874.764134,12925.43781,2573.618724,-178.0810939,0,0,2448.958742,3638.988012,6156.846955,-305.4098997,0,0,-147.331212,-279.4228642,-309.9019837,3066.941214,0,0,0,0,0,0,1678.427104,-333.140648,0,0,0,0,-251.7352217,4554.544602,0.000130772
6580.008502,4138.063029,2181.970981,-156.5355514,0,0,3872.938495,12925.59064,2566.163343,-226.9015198,0,0,2447.095515,3626.661477,6161.720583,-399.2406858,0,0,-190.3611854,-353.9819684,-407.462773,3058.696127,0,0,0,0,0,0,1675.388924,-431.2508154,0,0,0,0,-325.9179321,4551.774152,0.000130772
6578.812559,4134.010444,2181.239791,-193.058454,0,0,3870.652769,12926.24821,2556.362866,-274.1710305,0,0,2444.597466,3609.793563,6168.596299,-498.0627856,0,0,-234.1221711,-425.3354151,-511.1532691,3047.597918,0,0,0,0,0,0,1671.65023,-531.5654076,0,0,0,0,-401.8213326,4547.977396,0.000130772
6577.313086,4128.716592,2180.535754,-230.6487899,0,0,3867.904932,12928.92374,2542.695988,-319.5418453,0,0,2441.347414,3585.942628,6179.447027,-603.0533144,0,0,-278.8145173,-491.9348122,-623.3232568,3033.078797,0,0,0,0,0,0,1667.254058,-634.5830174,0,0,0,0,-479.858433,4542.920497,0.000130772
6575.47318,4121.988907,2179.903812,-269.5239546,0,0,3864.696872,12933.52933,2525.258157,-362.6690022,0,0,2437.195847,3554.426297,6194.35709,-715.426816,0,0,-324.6639159,-553.7876159,-744.8680479,3014.416996,0,0,0,0,0,0,1662.25586,-740.8050993,0,0,0,0,-560.4611145,4536.312032,0.000130772
6573.248484,4113.50692,2179.487014,-309.9138376,0,0,3861.028985,12942.11493,2502.001011,-403.2167484,0,0,2431.964949,3511.91275,6215.947047,-836.438602,0,0,-371.9333266,-609.9661273,-877.7671792,2990.710136,0,0,0,0,0,0,1656.725954,-850.7354284,0,0,0,0,-644.0849916,4527.796625,0.000130772
6570.586485,4102.96035,2179.385588,-352.0632933,0,0,3856.90465,12954.988,2472.630602,-440.8669755,0,0,2425.441289,3456.853402,6244.911752,-967.3861979,0,0,-420.9342665,-660.4022141,-1023.334852,2960.843484,0,0,0,0,0,0,1650.752881,-964.8771121,0,0,0,0,-731.2139737,4516.947054,0.000130772
6567.42613,4089.939447,2179.765075,-396.2345954,0,0,3852.321856,12974.68439,2434.603034,-475.3338015,0,0,2417.382666,3385.0734,6284.457265,-1109.60458,0,0,-472.041377,-705.0346893,-1183.130819,2923.450023,0,0,0,0,0,0,1644.447282,-1083.728338,0,0,0,0,-822.3649859,4503.256745,0.000130772
6563.697334,4073.985179,2180.804155,-442.7107712,0,0,3847.273263,13002.15525,2386.937798,-506.3825643,0,0,2407.516071,3293.785463,6336.278823,-1264.46052,0,0,-525.7134203,-744.1119998,-1358.741681,2876.859654,0,0,0,0,0,0,1637.947263,-1207.777575,0,0,0,0,-918.0943666,4486.130143,0.000130772
6559.320639,4054.592628,2182.689929,-491.7987685,0,0,3841.731061,13040.3441,2326.580147,-533.8606347,0,0,2395.551495,3178.026414,6404.179567,-1433.334439,0,0,-582.5139841,-778.7850151,-1551.270921,2819.036726,0,0,0,0,0,0,1631.42504,-1337.495288,0,0,0,0,-1019.00403,4464.871986,0.000130772
6554.20749,4031.134482,2185.695476,-543.8325334,0,0,3835.636466,13090.97026,2251.575599,-557.737965,0,0,2381.193493,3033.567666,6491.206305,-1617.592169,0,0,-643.141801,-810.3142833,-1762.252921,2747.502952,0,0,0,0,0,0,1625.095661,-1473.322581,0,0,0,0,-1125.747666,4438.677492,0.000130772
6548.260407,4003.003706,2190.037924,-599.1771596,0,0,3828.87032,13157.18857,2158.29271,-578.1675344,0,0,2364.17131,2854.826255,6601.858986,-1818.541104,0,0,-708.4582213,-841.5864998,-1992.246385,2659.24233,0,0,0,0,0,0,1619.227456,-1615.659365,0,0,0,0,-1239.038975,4406.620871,0.000130772
6541.374599,3969.412618,2196.085777,-658.2317717,0,0,3821.222568,13241.30568,2043.584586,-595.5707555,0,0,2344.275828,2636.344789,6740.758522,-2037.356331,0,0,-779.5260814,-875.8825109,-2242.221815,2550.583361,0,0,0,0,0,0,1614.156374,-1764.845404,0,0,0,0,-1359.658709,4367.644446,0.000130772
6533.439511,3929.656141,2204.101901,-721.4328139,0,0,3812.335469,13346.15532,1903.186555,-610.7576105,0,0,2321.422574,2372.469244,6913.221051,-2274.973645,0,0,-857.6339925,-918.5552812,-2511.980689,2417.064437,0,0,0,0,0,0,1610.3027,-1921.140468,0,0,0,0,-1488.461968,4320.550247,0.000130772
6524.343068,3882.838626,2214.533647,-789.2551798,0,0,3801.641918,13473.86877,1732.698903,-625.0998016,0,0,2295.730356,2057.485738,7125.435685,-2531.920918,0,0,-944.336395,-976.1021549,-2801.243425,2253.265286,0,0,0,0,0,0,1608.192845,-2084.698982,0,0,0,0,-1626.385401,4263.990865,0.000130772
6513.974463,3828.163768,2227.734083,-862.2115853,0,0,3788.264349,13625.58058,1527.476815,-640.7732109,0,0,2267.633502,1687.074489,7383.459518,-2808.07313,0,0,-1041.441563,-1057.076282,-3108.689971,2052.641917,0,0,0,0,0,0,1608.486269,-2255.539416,0,0,0,0,-1774.450695,4196.465413,0.000130772
6500.927598,3722.486687,2281.223703,-936.2665005,0,0,3718.834409,13569.50944,1305.828193,-752.6402189,0,0,2284.875982,1320.437308,7819.066619,-2992.425783,0,0,-1140.914085,-1239.371679,-3324.28466,1823.662534,0,0,0,0,0,0,1679.370239,-2395.426807,0,0,0,0,-1930.773331,4044.922017,5.89894E-05
89305.49269,4833.282421,4388.688331,424.8203139,0,0,4708.959473,14996.01271,3839.825178,943.3881558,0,0,4513.011278,4337.116969,13714.92814,755.8930999,0,0,325.8276722,845.2987132,458.0119755,4311.906345,0,0,0,0,0,0,5690.380372,735.1649647,0,0,0,0,704.5840553,6135.75834,0.000187158
89305.84603,4785.767193,4437.616945,407.4926702,0,0,4688.23053,14943.53327,3809.388847,888.0736044,0,0,4535.153608,4199.535499,13941.07893,741.8970763,0,0,315.4682652,783.2647065,478.6083543,4263.467283,0,0,0,0,0,0,5742.315203,701.9887198,0,0,0,0,679.4241776,6085.988679,0.000141676
89305.93931,4723.931721,4499.825526,396.4832864,0,0,4661.513505,14817.33992,3828.714101,841.4534529,0,0,4562.243742,4078.386965,14170.588,744.4796927,0,0,309.0622248,715.3260026,520.9228967,4231.189547,0,0,0,0,0,0,5802.233254,680.162243,0,0,0,0,665.8054075,6026.329106,0.000153495
89306.56356,4669.469385,4556.784842,384.3510331,0,0,4636.681125,14716.02599,3830.698512,793.3353973,0,0,4589.573103,3961.851554,14396.44086,744.0687353,0,0,300.6510247,644.313492,558.2906069,4198.856681,0,0,0,0,0,0,5860.053038,656.9268848,0,0,0,0,650.2621439,5969.84026,0.000164814
89307.21542,4614.430833,4614.430833,371.7977801,0,0,4614.430833,14625.11846,3832.60487,743.5955601,0,0,4614.430833,3832.60487,14625.11846,743.5955601,0,0,291.488614,582.9772279,582.9772279,4165.583786,0,0,0,0,0,0,5916.144004,632.7007805,0,0,0,0,632.7007805,5916.144004,0.000175607
89307.70315,4561.775816,4669.036786,358.8830165,0,0,4592.060274,14531.00896,3837.232133,694.7692831,0,0,4638.752328,3716.094301,14838.91501,740.7627829,0,0,283.2903644,526.3171129,606.8443449,4129.367263,0,0,0,0,0,0,5970.577042,606.8348819,0,0,0,0,612.8324583,5864.608026,0.000185848
89308.44743,4513.011467,4720.778261,344.518269,0,0,4569.51095,14450.51834,3827.525464,646.7001762,0,0,4664.278777,3601.527531,15055.58758,731.3728996,0,0,273.4987573,464.6963784,629.2986509,4092.328799,0,0,0,0,0,0,6023.537908,579.0810306,0,0,0,0,590.3757081,5815.338625,0.000195515
89309.42185,4465.982427,4771.704988,328.4890154,0,0,4548.33187,14376.58542,3816.74206,598.1140736,0,0,4689.355545,3487.34429,15270.07789,715.841988,0,0,261.8767896,409.3503969,638.1567616,4055.322939,0,0,0,0,0,0,6074.75805,549.2250664,0,0,0,0,564.9298382,5768.370741,0.000204586
89310.49786,4421.886883,4820.104545,310.8051725,0,0,4528.168075,14310.44314,3802.229159,549.5346764,0,0,4713.823353,3377.104391,15478.18902,693.6860135,0,0,248.91319,354.9839253,640.6688349,4018.331491,0,0,0,0,0,0,6123.982895,517.1350551,0,0,0,0,536.3549601,5723.829553,0.00021304
89311.66079,4379.981466,4866.661678,291.3894468,0,0,4509.147174,14250.96737,3785.621329,501.0026762,0,0,4737.49597,3268.958498,15681.02538,664.5551112,0,0,234.3947761,306.1900173,631.3890872,3982.091122,0,0,0,0,0,0,6170.941418,482.7294796,0,0,0,0,504.5495537,5681.863825,0.000220859
89312.84868,4340.95905,4910.435688,270.2492026,0,0,4491.248595,14197.19012,3767.804261,452.5938995,0,0,4760.146143,3166.64608,15873.93849,628.4029111,0,0,218.4293214,260.4896295,613.2276561,3947.004015,0,0,0,0,0,0,6215.32903,445.9681686,0,0,0,0,469.4595765,5642.651724,0.000228024
89314.04136,4304.699006,4951.466424,247.3934455,0,0,4474.553107,14149.55641,3748.656013,404.3549287,0,0,4781.612323,3069.23961,16057.20968,585.2188533,0,0,200.9047482,219.5928778,584.0261151,3913.634828,0,0,0,0,0,0,6256.806763,406.8534415,0,0,0,0,431.0843883,5606.399202,0.000234519
89315.20135,4271.657142,4989.148238,222.8776913,0,0,4459.184272,14107.05913,3729.677953,356.2895262,0,0,4801.621109,2979.569434,16226.915,535.2212392,0,0,181.8545958,182.3454254,545.0729578,3882.454159,0,0,0,0,0,0,6295.008105,365.4352136,0,0,0,0,389.4863073,5573.334409,0.000240331
89316.30253,4241.946316,5023.263794,196.7837189,0,0,4445.273674,14070.29285,3710.801848,308.4021448,0,0,4819.936436,2897.492417,16382.25333,478.7327309,0,0,161.2837022,149.2648737,495.8699349,3853.959727,0,0,0,0,0,0,6329.550751,321.8151965,0,0,0,0,344.7980169,5543.698942,0.000245444
89317.31305,4215.921387,5053.330801,169.232705,0,0,4432.978862,14038.50708,3693.408371,260.6693532,0,0,4836.273326,2825.178469,16519.91483,416.2614668,0,0,139.2811582,119.5864571,437.5381759,3828.590799,0,0,0,0,0,0,6360.050785,276.1489923,0,0,0,0,297.2263666,5517.737105,0.000249849
89318.2062,4193.764133,5079.060651,140.3771484,0,0,4422.445068,14012.25711,3677.523163,213.0759241,0,0,4850.379716,2762.799423,16638.71944,348.4326696,0,0,115.9566598,93.24759894,370.5790402,3806.760918,0,0,0,0,0,0,6386.138024,228.6451605,0,0,0,0,247.0529723,5495.684299,0.000253535
89318.95518,4175.749203,5100.071498,110.4037422,0,0,4413.819205,13990.96195,3664.314872,165.5954736,0,0,4862.001496,2712.034863,16735.97112,276.0194951,0,0,91.48138154,69.57260935,296.3529168,3788.825816,0,0,0,0,0,0,6407.471592,179.5623822,0,0,0,0,194.6318048,5477.755672,0.000256493
89319.53826,4162.042248,5116.110797,79.52709852,0,0,4407.224513,13975.17127,3653.726783,118.2106322,0,0,4870.928532,2672.997725,16810.7164,199.8977619,0,0,66.05553138,48.08312426,216.1390013,3775.090155,0,0,0,0,0,0,6423.7551,129.2027051,0,0,0,0,140.3829165,5464.136268,0.000258719
89319.93721,4152.818906,5126.929929,47.98700115,0,0,4402.767592,13964.43477,3646.635593,70.89598626,0,0,4876.981243,2646.840848,16861.08412,121.0520183,0,0,39.92487303,28.25640062,131.4430915,3765.79382,0,0,0,0,0,0,6434.750587,77.90454853,0,0,0,0,84.78330321,5454.972257,0.000260205
89320.13991,4148.177184,5132.382451,16.04114382,0,0,4400.519343,13959.16102,3642.916351,23.62657578,0,0,4880.040292,2633.547716,16886.61345,40.53799951,0,0,13.35730432,9.250227084,44.17899018,3761.102072,0,0,0,0,0,0,6440.291271,26.03253529,0,0,0,0,28.35433428,5450.36461,0.000260948
89320.13991,4148.177184,5132.382451,-16.04114382,0,0,4400.519343,13959.16102,3642.916351,-23.62657577,0,0,4880.040292,2633.547716,16886.61345,-40.53799951,0,0,-13.35730432,-9.250227086,-44.17899018,3761.102072,0,0,0,0,0,0,6440.291271,-26.03253529,0,0,0,0,-28.35433428,5450.36461,0.000260948
89319.93721,4152.818906,5126.929929,-47.98700115,0,0,4402.767592,13964.43477,3646.635593,-70.89598626,0,0,4876.981243,2646.840848,16861.08412,-121.0520183,0,0,-39.92487303,-28.25640062,-131.4430915,3765.79382,0,0,0,0,0,0,6434.750587,-77.90454853,0,0,0,0,-84.78330321,5454.972257,0.000260205
89319.53826,4162.042248,5116.110797,-79.52709852,0,0,4407.224513,13975.17127,3653.726783,-118.2106322,0,0,4870.928532,2672.997725,16810.7164,-199.8977619,0,0,-66.05553138,-48.08312426,-216.1390013,3775.090155,0,0,0,0,0,0,6423.7551,-129.2027051,0,0,0,0,-140.3829165,5464.136268,0.000258719
89318.95518,4175.749203,5100.071498,-110.4037422,0,0,4413.819205,13990.96195,3664.314872,-165.5954736,0,0,4862.001496,2712.034863,16735.97112,-276.0194951,0,0,-91.48138154,-69.57260935,-296.3529168,3788.825816,0,0,0,0,0,0,6407.471592,-179.5623822,0,0,0,0,-194.6318048,5477.755672,0.000256493
89318.2062,4193.764133,5079.060651,-140.3771484,0,0,4422.445068,14012.25711,3677.523163,-213.0759241,0,0,4850.379716,2762.799423,16638.71944,-348.4326696,0,0,-115.9566598,-93.24759895,-370.5790402,3806.760918,0,0,0,0,0,0,6386.138024,-228.6451605,0,0,0,0,-247.0529723,5495.684299,0.000253535
89317.31305,4215.921387,5053.330801,-169.232705,0,0,4432.978862,14038.50708,3693.408371,-260.6693532,0,0,4836.273326,2825.178469,16519.91483,-416.2614668,0,0,-139.2811582,-119.5864571,-437.5381759,3828.590799,0,0,0,0,0,0,6360.050785,-276.1489923,0,0,0,0,-297.2263667,5517.737105,0.000249849
89316.30253,4241.946316,5023.263794,-196.7837189,0,0,4445.273674,14070.29285,3710.801848,-308.4021448,0,0,4819.936436,2897.492417,16382.25333,-478.7327309,0,0,-161.2837022,-149.2648737,-495.8699349,3853.959727,0,0,0,0,0,0,6329.550751,-321.8151965,0,0,0,0,-344.7980169,5543.698942,0.000245444
89315.20135,4271.657142,4989.148238,-222.8776913,0,0,4459.184272,14107.05913,3729.677953,-356.2895262,0,0,4801.621109,2979.569434,16226.915,-535.2212392,0,0,-181.8545958,-182.3454254,-545.0729578,3882.454159,0,0,0,0,0,0,6295.008105,-365.4352136,0,0,0,0,-389.4863073,5573.334409,0.000240331
89314.04136,4304.699006,4951.466424,-247.3934455,0,0,4474.553107,14149.55641,3748.656013,-404.3549287,0,0,4781.612323,3069.23961,16057.20968,-585.2188533,0,0,-200.9047482,-219.5928778,-584.0261151,3913.634828,0,0,0,0,0,0,6256.806763,-406.8534415,0,0,0,0,-431.0843883,5606.399202,0.000234519
89312.84868,4340.95905,4910.435688,-270.2492026,0,0,4491.248595,14197.19012,3767.804261,-452.5938995,0,0,4760.146143,3166.64608,15873.93849,-628.4029111,0,0,-218.4293214,-260.4896295,-613.2276561,3947.004015,0,0,0,0,0,0,6215.32903,-445.9681686,0,0,0,0,-469.4595765,5642.651724,0.000228024
89311.66079,4379.981466,4866.661678,-291.3894468,0,0,4509.147174,14250.96737,3785.621329,-501.0026762,0,0,4737.49597,3268.958498,15681.02538,-664.5551112,0,0,-234.3947761,-306.1900173,-631.3890872,3982.091122,0,0,0,0,0,0,6170.941418,-482.7294796,0,0,0,0,-504.5495537,5681.863825,0.000220859
89310.49786,4421.886883,4820.104545,-310.8051725,0,0,4528.168075,14310.44314,3802.229159,-549.5346764,0,0,4713.823353,3377.104391,15478.18902,-693.6860135,0,0,-248.91319,-354.9839253,-640.6688349,4018.331491,0,0,0,0,0,0,6123.982895,-517.1350551,0,0,0,0,-536.3549601,5723.829553,0.00021304
89309.42185,4465.982427,4771.704988,-328.4890154,0,0,4548.33187,14376.58542,3816.74206,-598.1140736,0,0,4689.355545,3487.34429,15270.07789,-715.841988,0,0,-261.8767896,-409.3503969,-638.1567616,4055.322939,0,0,0,0,0,0,6074.75805,-549.2250664,0,0,0,0,-564.9298382,5768.370741,0.000204586
89308.44743,4513.011467,4720.778261,-344.518269,0,0,4569.51095,14450.51834,3827.525464,-646.7001762,0,0,4664.278777,3601.527531,15055.58758,-731.3728996,0,0,-273.4987573,-464.6963784,-629.2986509,4092.328799,0,0,0,0,0,0,6023.537908,-579.0810306,0,0,0,0,-590.3757081,5815.338625,0.000195515
89307.70315,4561.775816,4669.036786,-358.8830165,0,0,4592.060274,14531.00896,3837.232133,-694.7692831,0,0,4638.752328,3716.094301,14838.91501,-740.7627829,0,0,-283.2903644,-526.3171129,-606.8443449,4129.367263,0,0,0,0,0,0,5970.577042,-606.8348819,0,0,0,0,-612.8324583,5864.608026,0.000185848
89307.21542,4614.430833,4614.430833,-371.7977801,0,0,4614.430833,14625.11846,3832.60487,-743.5955601,0,0,4614.430833,3832.60487,14625.11846,-743.5955601,0,0,-291.488614,-582.9772279,-582.9772279,4165.583786,0,0,0,0,0,0,5916.144004,-632.7007805,0,0,0,0,-632.7007805,5916.144004,0.000175607
89306.56356,4669.469385,4556.784842,-384.3510331,0,0,4636.681125,14716.02599,3830.698512,-793.3353973,0,0,4589.573103,3961.851554,14396.44086,-744.0687353,0,0,-300.6510247,-644.313492,-558.2906069,4198.856681,0,0,0,0,0,0,5860.053038,-656.9268848,0,0,0,0,-650.2621439,5969.84026,0.000164814
89305.93931,4723.931721,4499.825526,-396.4832864,0,0,4661.513505,14817.33992,3828.714101,-841.4534529,0,0,4562.243742,4078.386965,14170.588,-744.4796927,0,0,-309.0622248,-715.3260026,-520.9228967,4231.189547,0,0,0,0,0,0,5802.233254,-680.162243,0,0,0,0,-665.8054075,6026.329106,0.000153495
89305.84603,4785.767193,4437.616945,-407.4926702,0,0,4688.23053,14943.53327,3809.388847,-888.0736044,0,0,4535.153608,4199.535499,13941.07893,-741.8970763,0,0,-315.4682652,-783.2647066,-478.6083543,4263.467283,0,0,0,0,0,0,5742.315203,-701.9887198,0,0,0,0,-679.4241776,6085.988679,0.000141676
89305.49269,4833.282421,4388.688331,-424.8203139,0,0,4708.959473,14996.01271,3839.825178,-943.3881558,0,0,4513.011278,4337.116969,13714.92814,-755.8930999,0,0,-325.8276722,-845.2987132,-458.0119755,4311.906345,0,0,0,0,0,0,5690.380372,-735.1649647,0,0,0,0,-704.5840553,6135.75834,0.000187158
6500.927598,3722.486687,2281.223703,936.2665005,0,0,3718.834409,13569.50944,1305.828193,752.6402189,0,0,2284.875982,1320.437308,7819.066619,2992.425783,0,0,1140.914085,1239.371679,3324.28466,1823.662534,0,0,0,0,0,0,1679.370239,2395.426807,0,0,0,0,1930.773331,4044.922017,5.89894E-05
6513.974463,3828.163768,2227.734083,862.2115853,0,0,3788.264349,13625.58058,1527.476815,640.7732109,0,0,2267.633502,1687.074489,7383.459518,2808.07313,0,0,1041.441563,1057.076282,3108.689971,2052.641917,0,0,0,0,0,0,1608.486269,2255.539416,0,0,0,0,1774.450695,4196.465413,0.000130772
6524.343068,3882.838626,2214.533647,789.2551798,0,0,3801.641918,13473.86877,1732.698903,625.0998016,0,0,2295.730356,2057.485738,7125.435685,2531.920918,0,0,944.336395,976.1021549,2801.243425,2253.265286,0,0,0,0,0,0,1608.192845,2084.698982,0,0,0,0,1626.385401,4263.990865,0.000130772
6533.439511,3929.656141,2204.101901,721.4328139,0,0,3812.335469,13346.15532,1903.186555,610.7576105,0,0,2321.422574,2372.469244,6913.221051,2274.973645,0,0,857.6339925,918.5552812,2511.980689,2417.064437,0,0,0,0,0,0,1610.3027,1921.140468,0,0,0,0,1488.461968,4320.550247,0.000130772
6541.374599,3969.412618,2196.085777,658.2317717,0,0,3821.222568,13241.30568,2043.584586,595.5707555,0,0,2344.275828,2636.344789,6740.758522,2037.356331,0,0,779.5260813,875.8825109,2242.221815,2550.583361,0,0,0,0,0,0,1614.156374,1764.845404,0,0,0,0,1359.658709,4367.644446,0.000130772
6548.260407,4003.003706,2190.037924,599.1771596,0,0,3828.87032,13157.18857,2158.29271,578.1675344,0,0,2364.17131,2854.826255,6601.858986,1818.541104,0,0,708.4582213,841.5864998,1992.246385,2659.24233,0,0,0,0,0,0,1619.227456,1615.659365,0,0,0,0,1239.038975,4406.620871,0.000130772
6554.20749,4031.134482,2185.695476,543.8325334,0,0,3835.636466,13090.97026,2251.575599,557.737965,0,0,2381.193493,3033.567666,6491.206305,1617.592169,0,0,643.141801,810.3142833,1762.252921,2747.502952,0,0,0,0,0,0,1625.095661,1473.322581,0,0,0,0,1125.747666,4438.677492,0.000130772
6559.320639,4054.592628,2182.689929,491.7987685,0,0,3841.731061,13040.3441,2326.580147,533.8606347,0,0,2395.551495,3178.026414,6404.179567,1433.334439,0,0,582.5139841,778.7850151,1551.270921,2819.036726,0,0,0,0,0,0,1631.42504,1337.495288,0,0,0,0,1019.00403,4464.871986,0.000130772
6563.697334,4073.985179,2180.804155,442.7107712,0,0,3847.273263,13002.15525,2386.937798,506.3825643,0,0,2407.516071,3293.785463,6336.278823,1264.46052,0,0,525.7134203,744.1119998,1358.741681,2876.859654,0,0,0,0,0,0,1637.947263,1207.777575,0,0,0,0,918.0943666,4486.130143,0.000130772
6567.42613,4089.939447,2179.765075,396.2345954,0,0,3852.321856,12974.68439,2434.603034,475.3338015,0,0,2417.382666,3385.0734,6284.457265,1109.60458,0,0,472.041377,705.0346893,1183.130819,2923.450023,0,0,0,0,0,0,1644.447282,1083.728338,0,0,0,0,822.3649859,4503.256745,0.000130772
6570.586485,4102.96035,2179.385588,352.0632933,0,0,3856.90465,12954.988,2472.630602,440.8669755,0,0,2425.441289,3456.853402,6244.911752,967.3861979,0,0,420.9342665,660.4022141,1023.334852,2960.843484,0,0,0,0,0,0,1650.752881,964.8771121,0,0,0,0,731.2139737,4516.947054,0.000130772
